S1_total_0,S1_delta_0,S1_min_0,S1_max_0,S1_mean_0,S2_total_0,S2_delta_0,S2_min_0,S2_max_0,S2_mean_0,S1_total_1,S1_delta_1,S1_min_1,S1_max_1,S1_mean_1,S2_total_1,S2_delta_1,S2_min_1,S2_max_1,S2_mean_1,S1_total_2,S1_delta_2,S1_min_2,S1_max_2,S1_mean_2,S2_total_2,S2_delta_2,S2_min_2,S2_max_2,S2_mean_2,S1_total_3,S1_delta_3,S1_min_3,S1_max_3,S1_mean_3,S2_total_3,S2_delta_3,S2_min_3,S2_max_3,S2_mean_3,Danger Rating
2.0,0.0,1.9,10.1,5.404347826086957,254.0,-32.0,3.0,10.4,5.773913043478261,2.0,-2.0,3.3,8.8,5.356521739130435,286.0,-44.0,4.4,8.1,6.147826086956521,4.0,0.0,7.3,14.7,10.595652173913043,330.0,-36.0,6.9,16.0,10.191304347826087,4.0,-1.0,5.9,16.7,11.156521739130435,366.0,-27.0,6.0,16.4,8.469565217391304,-1
2.0,0.0,2.4,10.4,6.752173913043478,220.0,-34.0,3.3,15.0,7.682608695652174,2.0,0.0,1.9,10.1,5.404347826086957,254.0,-32.0,3.0,10.4,5.773913043478261,2.0,-2.0,3.3,8.8,5.356521739130435,286.0,-44.0,4.4,8.1,6.147826086956521,4.0,0.0,7.3,14.7,10.595652173913043,330.0,-36.0,6.9,16.0,10.191304347826087,-1
3.0,1.0,2.5,11.8,7.1695652173913045,186.0,-34.0,3.9,10.3,6.873913043478261,2.0,0.0,2.4,10.4,6.752173913043478,220.0,-34.0,3.3,15.0,7.682608695652174,2.0,0.0,1.9,10.1,5.404347826086957,254.0,-32.0,3.0,10.4,5.773913043478261,2.0,-2.0,3.3,8.8,5.356521739130435,286.0,-44.0,4.4,8.1,6.147826086956521,-1
4.0,1.0,6.5,12.7,8.78695652173913,154.0,-32.0,4.7,11.0,6.234782608695652,3.0,1.0,2.5,11.8,7.1695652173913045,186.0,-34.0,3.9,10.3,6.873913043478261,2.0,0.0,2.4,10.4,6.752173913043478,220.0,-34.0,3.3,15.0,7.682608695652174,2.0,0.0,1.9,10.1,5.404347826086957,254.0,-32.0,3.0,10.4,5.773913043478261,-1
4.0,0.0,6.4,12.2,9.352173913043478,122.0,-32.0,6.3,9.3,7.217391304347826,4.0,1.0,6.5,12.7,8.78695652173913,154.0,-32.0,4.7,11.0,6.234782608695652,3.0,1.0,2.5,11.8,7.1695652173913045,186.0,-34.0,3.9,10.3,6.873913043478261,2.0,0.0,2.4,10.4,6.752173913043478,220.0,-34.0,3.3,15.0,7.682608695652174,-1
4.0,0.0,7.0,11.8,8.578260869565216,82.0,-40.0,5.8,12.2,7.913043478260869,4.0,0.0,6.4,12.2,9.352173913043478,122.0,-32.0,6.3,9.3,7.217391304347826,4.0,1.0,6.5,12.7,8.78695652173913,154.0,-32.0,4.7,11.0,6.234782608695652,3.0,1.0,2.5,11.8,7.1695652173913045,186.0,-34.0,3.9,10.3,6.873913043478261,-1
2.0,-2.0,1.2,10.0,4.886956521739131,49.0,-33.0,2.0,13.6,6.569565217391304,4.0,0.0,7.0,11.8,8.578260869565216,82.0,-40.0,5.8,12.2,7.913043478260869,4.0,0.0,6.4,12.2,9.352173913043478,122.0,-32.0,6.3,9.3,7.217391304347826,4.0,1.0,6.5,12.7,8.78695652173913,154.0,-32.0,4.7,11.0,6.234782608695652,-1
2.0,0.0,1.8,13.4,6.473913043478261,25.0,-24.0,4.0,15.8,9.308695652173913,2.0,-2.0,1.2,10.0,4.886956521739131,49.0,-33.0,2.0,13.6,6.569565217391304,4.0,0.0,7.0,11.8,8.578260869565216,82.0,-40.0,5.8,12.2,7.913043478260869,4.0,0.0,6.4,12.2,9.352173913043478,122.0,-32.0,6.3,9.3,7.217391304347826,-1
4.0,2.0,5.9,18.4,10.17391304347826,9.0,-16.0,7.3,20.6,13.091304347826087,2.0,0.0,1.8,13.4,6.473913043478261,25.0,-24.0,4.0,15.8,9.308695652173913,2.0,-2.0,1.2,10.0,4.886956521739131,49.0,-33.0,2.0,13.6,6.569565217391304,4.0,0.0,7.0,11.8,8.578260869565216,82.0,-40.0,5.8,12.2,7.913043478260869,-1
4.0,0.0,7.7,17.8,12.404347826086957,1.0,-8.0,7.7,19.2,12.191304347826087,4.0,2.0,5.9,18.4,10.17391304347826,9.0,-16.0,7.3,20.6,13.091304347826087,2.0,0.0,1.8,13.4,6.473913043478261,25.0,-24.0,4.0,15.8,9.308695652173913,2.0,-2.0,1.2,10.0,4.886956521739131,49.0,-33.0,2.0,13.6,6.569565217391304,-1
5.0,2.0,6.4,13.7,9.308695652173913,0,0,6.3,10.5,7.72608695652174,3.0,-1.0,7.3,13.6,10.434782608695652,0,-1.0,9.1,17.6,12.439130434782609,4.0,0.0,7.7,17.8,12.404347826086957,1.0,-8.0,7.7,19.2,12.191304347826087,4.0,2.0,5.9,18.4,10.17391304347826,9.0,-16.0,7.3,20.6,13.091304347826087,-1
3.0,-2.0,3.0,17.4,9.947826086956521,0,0,6.2,17.2,10.247826086956522,5.0,2.0,6.4,13.7,9.308695652173913,0,0,6.3,10.5,7.72608695652174,3.0,-1.0,7.3,13.6,10.434782608695652,0,-1.0,9.1,17.6,12.439130434782609,4.0,0.0,7.7,17.8,12.404347826086957,1.0,-8.0,7.7,19.2,12.191304347826087,-1
3.0,0.0,4.5,18.6,11.334782608695653,0,0,7.8,17.3,12.382608695652173,3.0,-2.0,3.0,17.4,9.947826086956521,0,0,6.2,17.2,10.247826086956522,5.0,2.0,6.4,13.7,9.308695652173913,0,0,6.3,10.5,7.72608695652174,3.0,-1.0,7.3,13.6,10.434782608695652,0,-1.0,9.1,17.6,12.439130434782609,-1
6.0,3.0,7.4,15.8,10.660869565217391,0,0,7.6,10.9,8.97391304347826,3.0,0.0,4.5,18.6,11.334782608695653,0,0,7.8,17.3,12.382608695652173,3.0,-2.0,3.0,17.4,9.947826086956521,0,0,6.2,17.2,10.247826086956522,5.0,2.0,6.4,13.7,9.308695652173913,0,0,6.3,10.5,7.72608695652174,-1
3.0,-3.0,4.3,18.9,11.108695652173912,0,0,6.9,19.9,12.02608695652174,6.0,3.0,7.4,15.8,10.660869565217391,0,0,7.6,10.9,8.97391304347826,3.0,0.0,4.5,18.6,11.334782608695653,0,0,7.8,17.3,12.382608695652173,3.0,-2.0,3.0,17.4,9.947826086956521,0,0,6.2,17.2,10.247826086956522,-1
3.0,0.0,5.4,19.5,12.126086956521739,0,0,9.5,21.0,15.517391304347825,3.0,-3.0,4.3,18.9,11.108695652173912,0,0,6.9,19.9,12.02608695652174,6.0,3.0,7.4,15.8,10.660869565217391,0,0,7.6,10.9,8.97391304347826,3.0,0.0,4.5,18.6,11.334782608695653,0,0,7.8,17.3,12.382608695652173,-1
3.0,0.0,4.4,18.7,11.365217391304348,0,0,10.9,20.7,15.834782608695653,3.0,0.0,5.4,19.5,12.126086956521739,0,0,9.5,21.0,15.517391304347825,3.0,-3.0,4.3,18.9,11.108695652173912,0,0,6.9,19.9,12.02608695652174,6.0,3.0,7.4,15.8,10.660869565217391,0,0,7.6,10.9,8.97391304347826,-1
3.0,0.0,3.2,19.7,11.265217391304347,0,0,10.3,21.9,15.58695652173913,3.0,0.0,4.4,18.7,11.365217391304348,0,0,10.9,20.7,15.834782608695653,3.0,0.0,5.4,19.5,12.126086956521739,0,0,9.5,21.0,15.517391304347825,3.0,-3.0,4.3,18.9,11.108695652173912,0,0,6.9,19.9,12.02608695652174,-1
3.0,0.0,4.3,22.4,12.547826086956523,0,0,11.3,24.3,17.178260869565218,3.0,0.0,3.2,19.7,11.265217391304347,0,0,10.3,21.9,15.58695652173913,3.0,0.0,4.4,18.7,11.365217391304348,0,0,10.9,20.7,15.834782608695653,3.0,0.0,5.4,19.5,12.126086956521739,0,0,9.5,21.0,15.517391304347825,-1
3.0,0.0,6.1,25.0,14.452173913043477,0,0,12.3,25.5,18.547826086956523,3.0,0.0,4.3,22.4,12.547826086956523,0,0,11.3,24.3,17.178260869565218,3.0,0.0,3.2,19.7,11.265217391304347,0,0,10.3,21.9,15.58695652173913,3.0,0.0,4.4,18.7,11.365217391304348,0,0,10.9,20.7,15.834782608695653,-1
5.0,2.0,8.8,22.5,15.52608695652174,0,0,13.5,25.4,19.217391304347824,3.0,0.0,6.1,25.0,14.452173913043477,0,0,12.3,25.5,18.547826086956523,3.0,0.0,4.3,22.4,12.547826086956523,0,0,11.3,24.3,17.178260869565218,3.0,0.0,3.2,19.7,11.265217391304347,0,0,10.3,21.9,15.58695652173913,-1
6.0,1.0,10.5,19.4,15.1,0,0,12.1,23.7,16.08695652173913,5.0,2.0,8.8,22.5,15.52608695652174,0,0,13.5,25.4,19.217391304347824,3.0,0.0,6.1,25.0,14.452173913043477,0,0,12.3,25.5,18.547826086956523,3.0,0.0,4.3,22.4,12.547826086956523,0,0,11.3,24.3,17.178260869565218,-1
3.0,-3.0,5.6,15.3,11.269565217391305,0,0,9.8,18.6,12.130434782608695,6.0,1.0,10.5,19.4,15.1,0,0,12.1,23.7,16.08695652173913,5.0,2.0,8.8,22.5,15.52608695652174,0,0,13.5,25.4,19.217391304347824,3.0,0.0,6.1,25.0,14.452173913043477,0,0,12.3,25.5,18.547826086956523,-1
3.0,0.0,1.4,12.4,7.260869565217391,0,0,4.1,13.0,8.756521739130434,3.0,-3.0,5.6,15.3,11.269565217391305,0,0,9.8,18.6,12.130434782608695,6.0,1.0,10.5,19.4,15.1,0,0,12.1,23.7,16.08695652173913,5.0,2.0,8.8,22.5,15.52608695652174,0,0,13.5,25.4,19.217391304347824,-1
2.0,-1.0,3.2,14.5,7.021739130434782,0,0,4.6,15.6,8.978260869565217,3.0,0.0,1.4,12.4,7.260869565217391,0,0,4.1,13.0,8.756521739130434,3.0,-3.0,5.6,15.3,11.269565217391305,0,0,9.8,18.6,12.130434782608695,6.0,1.0,10.5,19.4,15.1,0,0,12.1,23.7,16.08695652173913,-1
3.0,1.0,5.1,20.3,11.434782608695652,0,0,8.5,22.0,14.282608695652174,2.0,-1.0,3.2,14.5,7.021739130434782,0,0,4.6,15.6,8.978260869565217,3.0,0.0,1.4,12.4,7.260869565217391,0,0,4.1,13.0,8.756521739130434,3.0,-3.0,5.6,15.3,11.269565217391305,0,0,9.8,18.6,12.130434782608695,-1
6.0,3.0,9.7,18.6,13.439130434782609,0,0,11.4,23.1,16.991304347826087,3.0,1.0,5.1,20.3,11.434782608695652,0,0,8.5,22.0,14.282608695652174,2.0,-1.0,3.2,14.5,7.021739130434782,0,0,4.6,15.6,8.978260869565217,3.0,0.0,1.4,12.4,7.260869565217391,0,0,4.1,13.0,8.756521739130434,-1
3.0,-3.0,4.6,21.2,11.882608695652173,0,0,11.4,23.6,17.247826086956522,6.0,3.0,9.7,18.6,13.439130434782609,0,0,11.4,23.1,16.991304347826087,3.0,1.0,5.1,20.3,11.434782608695652,0,0,8.5,22.0,14.282608695652174,2.0,-1.0,3.2,14.5,7.021739130434782,0,0,4.6,15.6,8.978260869565217,-1
3.0,0.0,5.5,22.4,13.395652173913044,0,0,12.2,24.5,18.286956521739132,3.0,-3.0,4.6,21.2,11.882608695652173,0,0,11.4,23.6,17.247826086956522,6.0,3.0,9.7,18.6,13.439130434782609,0,0,11.4,23.1,16.991304347826087,3.0,1.0,5.1,20.3,11.434782608695652,0,0,8.5,22.0,14.282608695652174,-1
3.0,0.0,6.6,23.3,14.35217391304348,0.0,0.0,13.2,25.2,19.104347826086958,3.0,0.0,5.5,22.4,13.395652173913044,0,0,12.2,24.5,18.286956521739132,3.0,-3.0,4.6,21.2,11.882608695652173,0,0,11.4,23.6,17.247826086956522,6.0,3.0,9.7,18.6,13.439130434782609,0,0,11.4,23.1,16.991304347826087,-1
3.0,0.0,7.0,25.2,15.056521739130435,0.0,0.0,1.0,25.6,19.221739130434784,3.0,0.0,6.6,23.3,14.35217391304348,0.0,0.0,13.2,25.2,19.104347826086958,3.0,0.0,5.5,22.4,13.395652173913044,0,0,12.2,24.5,18.286956521739132,3.0,-3.0,4.6,21.2,11.882608695652173,0,0,11.4,23.6,17.247826086956522,-1
5.0,2.0,9.1,25.5,16.543478260869566,1.0,1.0,14.8,26.9,20.51304347826087,3.0,0.0,7.0,25.2,15.056521739130435,0.0,0.0,1.0,25.6,19.221739130434784,3.0,0.0,6.6,23.3,14.35217391304348,0.0,0.0,13.2,25.2,19.104347826086958,3.0,0.0,5.5,22.4,13.395652173913044,0,0,12.2,24.5,18.286956521739132,-1
5.0,0.0,10.2,26.6,18.069565217391304,1.0,0.0,15.3,27.9,21.05217391304348,5.0,2.0,9.1,25.5,16.543478260869566,1.0,1.0,14.8,26.9,20.51304347826087,3.0,0.0,7.0,25.2,15.056521739130435,0.0,0.0,1.0,25.6,19.221739130434784,3.0,0.0,6.6,23.3,14.35217391304348,0.0,0.0,13.2,25.2,19.104347826086958,-1
5.0,0.0,10.1,25.3,17.660869565217393,2.0,1.0,15.8,27.7,21.72608695652174,5.0,0.0,10.2,26.6,18.069565217391304,1.0,0.0,15.3,27.9,21.05217391304348,5.0,2.0,9.1,25.5,16.543478260869566,1.0,1.0,14.8,26.9,20.51304347826087,3.0,0.0,7.0,25.2,15.056521739130435,0.0,0.0,1.0,25.6,19.221739130434784,-1
5.0,0.0,10.8,25.6,17.22608695652174,2.0,0.0,15.5,27.1,20.86521739130435,5.0,0.0,10.1,25.3,17.660869565217393,2.0,1.0,15.8,27.7,21.72608695652174,5.0,0.0,10.2,26.6,18.069565217391304,1.0,0.0,15.3,27.9,21.05217391304348,5.0,2.0,9.1,25.5,16.543478260869566,1.0,1.0,14.8,26.9,20.51304347826087,-1
5.0,0.0,9.7,21.8,15.97391304347826,1.0,-1.0,11.8,23.1,16.595652173913045,5.0,0.0,10.8,25.6,17.22608695652174,2.0,0.0,15.5,27.1,20.86521739130435,5.0,0.0,10.1,25.3,17.660869565217393,2.0,1.0,15.8,27.7,21.72608695652174,5.0,0.0,10.2,26.6,18.069565217391304,1.0,0.0,15.3,27.9,21.05217391304348,-1
4.0,-1.0,9.7,17.8,13.252173913043478,0,-1.0,10.1,19.8,12.326086956521738,5.0,0.0,9.7,21.8,15.97391304347826,1.0,-1.0,11.8,23.1,16.595652173913045,5.0,0.0,10.8,25.6,17.22608695652174,2.0,0.0,15.5,27.1,20.86521739130435,5.0,0.0,10.1,25.3,17.660869565217393,2.0,1.0,15.8,27.7,21.72608695652174,-1
4.0,0.0,9.0,15.3,12.26086956521739,0,0,8.5,13.8,10.178260869565218,4.0,-1.0,9.7,17.8,13.252173913043478,0,-1.0,10.1,19.8,12.326086956521738,5.0,0.0,9.7,21.8,15.97391304347826,1.0,-1.0,11.8,23.1,16.595652173913045,5.0,0.0,10.8,25.6,17.22608695652174,2.0,0.0,15.5,27.1,20.86521739130435,-1
6.0,2.0,9.6,18.4,13.378260869565217,0,0,7.8,20.7,12.226086956521739,4.0,0.0,9.0,15.3,12.26086956521739,0,0,8.5,13.8,10.178260869565218,4.0,-1.0,9.7,17.8,13.252173913043478,0,-1.0,10.1,19.8,12.326086956521738,5.0,0.0,9.7,21.8,15.97391304347826,1.0,-1.0,11.8,23.1,16.595652173913045,-1
3.0,-3.0,6.1,20.7,12.534782608695652,0.0,0.0,10.6,22.5,15.626086956521739,6.0,2.0,9.6,18.4,13.378260869565217,0,0,7.8,20.7,12.226086956521739,4.0,0.0,9.0,15.3,12.26086956521739,0,0,8.5,13.8,10.178260869565218,4.0,-1.0,9.7,17.8,13.252173913043478,0,-1.0,10.1,19.8,12.326086956521738,-1
4.0,1.0,8.0,20.5,13.634782608695652,1.0,1.0,12.5,22.9,17.356521739130436,3.0,-3.0,6.1,20.7,12.534782608695652,0.0,0.0,10.6,22.5,15.626086956521739,6.0,2.0,9.6,18.4,13.378260869565217,0,0,7.8,20.7,12.226086956521739,4.0,0.0,9.0,15.3,12.26086956521739,0,0,8.5,13.8,10.178260869565218,-1
4.0,0.0,7.3,22.5,14.68695652173913,1.0,0.0,12.3,25.1,18.030434782608694,4.0,1.0,8.0,20.5,13.634782608695652,1.0,1.0,12.5,22.9,17.356521739130436,3.0,-3.0,6.1,20.7,12.534782608695652,0.0,0.0,10.6,22.5,15.626086956521739,6.0,2.0,9.6,18.4,13.378260869565217,0,0,7.8,20.7,12.226086956521739,-1
4.0,0.0,9.2,23.0,15.669565217391305,2.0,1.0,14.1,26.3,19.904347826086955,4.0,0.0,7.3,22.5,14.68695652173913,1.0,0.0,12.3,25.1,18.030434782608694,4.0,1.0,8.0,20.5,13.634782608695652,1.0,1.0,12.5,22.9,17.356521739130436,3.0,-3.0,6.1,20.7,12.534782608695652,0.0,0.0,10.6,22.5,15.626086956521739,-1
5.0,1.0,10.0,23.2,16.343478260869563,3.0,1.0,15.1,26.4,20.182608695652174,4.0,0.0,9.2,23.0,15.669565217391305,2.0,1.0,14.1,26.3,19.904347826086955,4.0,0.0,7.3,22.5,14.68695652173913,1.0,0.0,12.3,25.1,18.030434782608694,4.0,1.0,8.0,20.5,13.634782608695652,1.0,1.0,12.5,22.9,17.356521739130436,-1
5.0,0.0,9.7,24.0,16.26086956521739,3.0,0.0,14.1,26.7,20.143478260869564,5.0,1.0,10.0,23.2,16.343478260869563,3.0,1.0,15.1,26.4,20.182608695652174,4.0,0.0,9.2,23.0,15.669565217391305,2.0,1.0,14.1,26.3,19.904347826086955,4.0,0.0,7.3,22.5,14.68695652173913,1.0,0.0,12.3,25.1,18.030434782608694,-1
5.0,0.0,9.1,21.0,13.395652173913044,2.0,-1.0,11.4,22.6,14.352173913043478,5.0,0.0,9.7,24.0,16.26086956521739,3.0,0.0,14.1,26.7,20.143478260869564,5.0,1.0,10.0,23.2,16.343478260869563,3.0,1.0,15.1,26.4,20.182608695652174,4.0,0.0,9.2,23.0,15.669565217391305,2.0,1.0,14.1,26.3,19.904347826086955,-1
3.0,-2.0,5.3,18.3,9.960869565217392,0.0,-2.0,8.7,12.5,10.060869565217391,5.0,0.0,9.1,21.0,13.395652173913044,2.0,-1.0,11.4,22.6,14.352173913043478,5.0,0.0,9.7,24.0,16.26086956521739,3.0,0.0,14.1,26.7,20.143478260869564,5.0,1.0,10.0,23.2,16.343478260869563,3.0,1.0,15.1,26.4,20.182608695652174,-1
3.0,0.0,5.0,21.6,11.726086956521739,0,0.0,8.7,21.7,13.317391304347826,3.0,-2.0,5.3,18.3,9.960869565217392,0.0,-2.0,8.7,12.5,10.060869565217391,5.0,0.0,9.1,21.0,13.395652173913044,2.0,-1.0,11.4,22.6,14.352173913043478,5.0,0.0,9.7,24.0,16.26086956521739,3.0,0.0,14.1,26.7,20.143478260869564,-1
4.0,1.0,8.3,23.7,15.191304347826087,0.0,0.0,12.5,23.3,17.008695652173913,3.0,0.0,5.0,21.6,11.726086956521739,0,0.0,8.7,21.7,13.317391304347826,3.0,-2.0,5.3,18.3,9.960869565217392,0.0,-2.0,8.7,12.5,10.060869565217391,5.0,0.0,9.1,21.0,13.395652173913044,2.0,-1.0,11.4,22.6,14.352173913043478,-1
5.0,1.0,10.5,21.9,15.530434782608696,1.0,1.0,12.7,23.3,17.72608695652174,4.0,1.0,8.3,23.7,15.191304347826087,0.0,0.0,12.5,23.3,17.008695652173913,3.0,0.0,5.0,21.6,11.726086956521739,0,0.0,8.7,21.7,13.317391304347826,3.0,-2.0,5.3,18.3,9.960869565217392,0.0,-2.0,8.7,12.5,10.060869565217391,-1
4.0,-1.0,8.4,20.4,13.691304347826087,1.0,0.0,11.4,21.5,16.421739130434784,5.0,1.0,10.5,21.9,15.530434782608696,1.0,1.0,12.7,23.3,17.72608695652174,4.0,1.0,8.3,23.7,15.191304347826087,0.0,0.0,12.5,23.3,17.008695652173913,3.0,0.0,5.0,21.6,11.726086956521739,0,0.0,8.7,21.7,13.317391304347826,-1
4.0,0.0,7.9,20.3,13.830434782608696,0.0,-1.0,9.9,20.3,14.778260869565218,4.0,-1.0,8.4,20.4,13.691304347826087,1.0,0.0,11.4,21.5,16.421739130434784,5.0,1.0,10.5,21.9,15.530434782608696,1.0,1.0,12.7,23.3,17.72608695652174,4.0,1.0,8.3,23.7,15.191304347826087,0.0,0.0,12.5,23.3,17.008695652173913,-1
3.0,-1.0,5.1,18.1,11.982608695652175,0.0,0.0,10.1,23.2,15.4,4.0,0.0,7.9,20.3,13.830434782608696,0.0,-1.0,9.9,20.3,14.778260869565218,4.0,-1.0,8.4,20.4,13.691304347826087,1.0,0.0,11.4,21.5,16.421739130434784,5.0,1.0,10.5,21.9,15.530434782608696,1.0,1.0,12.7,23.3,17.72608695652174,-1
3.0,0.0,4.4,19.2,10.7,1.0,1.0,13.0,22.4,17.108695652173914,3.0,-1.0,5.1,18.1,11.982608695652175,0.0,0.0,10.1,23.2,15.4,4.0,0.0,7.9,20.3,13.830434782608696,0.0,-1.0,9.9,20.3,14.778260869565218,4.0,-1.0,8.4,20.4,13.691304347826087,1.0,0.0,11.4,21.5,16.421739130434784,-1
3.0,0.0,4.7,19.6,11.747826086956522,2.0,1.0,13.4,23.8,17.66521739130435,3.0,0.0,4.4,19.2,10.7,1.0,1.0,13.0,22.4,17.108695652173914,3.0,-1.0,5.1,18.1,11.982608695652175,0.0,0.0,10.1,23.2,15.4,4.0,0.0,7.9,20.3,13.830434782608696,0.0,-1.0,9.9,20.3,14.778260869565218,-1
2.0,-1.0,5.6,23.2,13.008695652173913,2.0,0.0,13.0,25.8,18.66521739130435,3.0,0.0,4.7,19.6,11.747826086956522,2.0,1.0,13.4,23.8,17.66521739130435,3.0,0.0,4.4,19.2,10.7,1.0,1.0,13.0,22.4,17.108695652173914,3.0,-1.0,5.1,18.1,11.982608695652175,0.0,0.0,10.1,23.2,15.4,-1
3.0,1.0,5.7,23.0,13.673913043478262,2.0,0.0,12.9,23.9,18.056521739130435,2.0,-1.0,5.6,23.2,13.008695652173913,2.0,0.0,13.0,25.8,18.66521739130435,3.0,0.0,4.7,19.6,11.747826086956522,2.0,1.0,13.4,23.8,17.66521739130435,3.0,0.0,4.4,19.2,10.7,1.0,1.0,13.0,22.4,17.108695652173914,-1
6.0,3.0,11.6,18.8,14.304347826086957,2.0,0.0,9.7,21.3,12.947826086956521,3.0,1.0,5.7,23.0,13.673913043478262,2.0,0.0,12.9,23.9,18.056521739130435,2.0,-1.0,5.6,23.2,13.008695652173913,2.0,0.0,13.0,25.8,18.66521739130435,3.0,0.0,4.7,19.6,11.747826086956522,2.0,1.0,13.4,23.8,17.66521739130435,-1
3.0,-3.0,2.1,13.8,8.991304347826087,0,-2.0,5.1,12.8,8.021739130434783,6.0,3.0,11.6,18.8,14.304347826086957,2.0,0.0,9.7,21.3,12.947826086956521,3.0,1.0,5.7,23.0,13.673913043478262,2.0,0.0,12.9,23.9,18.056521739130435,2.0,-1.0,5.6,23.2,13.008695652173913,2.0,0.0,13.0,25.8,18.66521739130435,-1
3.0,0.0,6.1,11.8,8.947826086956521,0.0,0.0,6.3,11.5,7.556521739130435,3.0,-3.0,2.1,13.8,8.991304347826087,0,-2.0,5.1,12.8,8.021739130434783,6.0,3.0,11.6,18.8,14.304347826086957,2.0,0.0,9.7,21.3,12.947826086956521,3.0,1.0,5.7,23.0,13.673913043478262,2.0,0.0,12.9,23.9,18.056521739130435,-1
4.0,1.0,6.6,11.4,7.895652173913043,0.0,0.0,6.2,8.3,7.117391304347826,3.0,0.0,6.1,11.8,8.947826086956521,0.0,0.0,6.3,11.5,7.556521739130435,3.0,-3.0,2.1,13.8,8.991304347826087,0,-2.0,5.1,12.8,8.021739130434783,6.0,3.0,11.6,18.8,14.304347826086957,2.0,0.0,9.7,21.3,12.947826086956521,-1
2.0,-2.0,2.8,15.4,7.369565217391305,0,0.0,6.7,18.0,10.769565217391305,4.0,1.0,6.6,11.4,7.895652173913043,0.0,0.0,6.2,8.3,7.117391304347826,3.0,0.0,6.1,11.8,8.947826086956521,0.0,0.0,6.3,11.5,7.556521739130435,3.0,-3.0,2.1,13.8,8.991304347826087,0,-2.0,5.1,12.8,8.021739130434783,-1
2.0,0.0,5.2,18.4,10.4,0,0,7.3,18.1,12.052173913043479,2.0,-2.0,2.8,15.4,7.369565217391305,0,0.0,6.7,18.0,10.769565217391305,4.0,1.0,6.6,11.4,7.895652173913043,0.0,0.0,6.2,8.3,7.117391304347826,3.0,0.0,6.1,11.8,8.947826086956521,0.0,0.0,6.3,11.5,7.556521739130435,-1
4.0,2.0,6.5,15.5,10.134782608695652,0.0,0.0,8.5,15.2,10.365217391304348,2.0,0.0,5.2,18.4,10.4,0,0,7.3,18.1,12.052173913043479,2.0,-2.0,2.8,15.4,7.369565217391305,0,0.0,6.7,18.0,10.769565217391305,4.0,1.0,6.6,11.4,7.895652173913043,0.0,0.0,6.2,8.3,7.117391304347826,-1
2.0,-2.0,4.4,12.1,8.095652173913043,0,0.0,7.4,10.9,8.708695652173914,4.0,2.0,6.5,15.5,10.134782608695652,0.0,0.0,8.5,15.2,10.365217391304348,2.0,0.0,5.2,18.4,10.4,0,0,7.3,18.1,12.052173913043479,2.0,-2.0,2.8,15.4,7.369565217391305,0,0.0,6.7,18.0,10.769565217391305,-1
3.0,1.0,5.8,12.8,8.569565217391304,0,0,6.0,13.7,8.81304347826087,2.0,-2.0,4.4,12.1,8.095652173913043,0,0.0,7.4,10.9,8.708695652173914,4.0,2.0,6.5,15.5,10.134782608695652,0.0,0.0,8.5,15.2,10.365217391304348,2.0,0.0,5.2,18.4,10.4,0,0,7.3,18.1,12.052173913043479,-1
3.0,1.0,7.4,11.5,8.673913043478262,0,0,4.1,12.9,8.352173913043478,2.0,-1.0,1.0,11.6,7.543478260869565,0,0,4.5,13.6,8.308695652173913,3.0,1.0,5.8,12.8,8.569565217391304,0,0,6.0,13.7,8.81304347826087,2.0,-2.0,4.4,12.1,8.095652173913043,0,0.0,7.4,10.9,8.708695652173914,-1
2.0,-1.0,0.0,11.6,5.230434782608696,0,0,3.7,14.1,8.334782608695653,3.0,1.0,7.4,11.5,8.673913043478262,0,0,4.1,12.9,8.352173913043478,2.0,-1.0,1.0,11.6,7.543478260869565,0,0,4.5,13.6,8.308695652173913,3.0,1.0,5.8,12.8,8.569565217391304,0,0,6.0,13.7,8.81304347826087,-1
2.0,0.0,-0.4,13.4,5.391304347826087,0,0,5.3,16.3,9.626086956521739,2.0,-1.0,0.0,11.6,5.230434782608696,0,0,3.7,14.1,8.334782608695653,3.0,1.0,7.4,11.5,8.673913043478262,0,0,4.1,12.9,8.352173913043478,2.0,-1.0,1.0,11.6,7.543478260869565,0,0,4.5,13.6,8.308695652173913,-1
4.0,2.0,6.0,17.3,10.726086956521739,0,0,9.6,20.0,14.765217391304349,2.0,0.0,1.2,17.1,7.121739130434783,0,0,6.8,19.9,11.869565217391305,2.0,0.0,-0.4,13.4,5.391304347826087,0,0,5.3,16.3,9.626086956521739,2.0,-1.0,0.0,11.6,5.230434782608696,0,0,3.7,14.1,8.334782608695653,-1
4.0,0.0,6.5,14.7,9.991304347826087,0.0,0.0,7.4,17.8,11.021739130434783,4.0,2.0,6.0,17.3,10.726086956521739,0,0,9.6,20.0,14.765217391304349,2.0,0.0,1.2,17.1,7.121739130434783,0,0,6.8,19.9,11.869565217391305,2.0,0.0,-0.4,13.4,5.391304347826087,0,0,5.3,16.3,9.626086956521739,-1
4.0,0.0,4.9,9.6,6.98695652173913,0,0.0,6.0,8.1,6.873913043478261,4.0,0.0,6.5,14.7,9.991304347826087,0.0,0.0,7.4,17.8,11.021739130434783,4.0,2.0,6.0,17.3,10.726086956521739,0,0,9.6,20.0,14.765217391304349,2.0,0.0,1.2,17.1,7.121739130434783,0,0,6.8,19.9,11.869565217391305,-1
